   1.48600,  57.79000,  34.02000
   1.49309,  57.65000,  48.99000
   1.48068,  57.98000,  41.23000
   1.47364,  58.06000,  49.56000
   1.48132,  57.98000,  47.64000
   1.47711,  58.07000,  46.37000
   1.47397,  58.02000,  47.60000
   1.48139,  58.09000,  49.48000
   1.16991,  66.34000,  61.30000
   1.08239,  68.47000,  61.08000
   1.05242,  69.21000,  62.34000
   1.02789,  69.96000,  62.06000
   1.01724,  70.05000,  62.82000
   1.00408,  70.44000,  61.28000
   1.00161,  70.40000,  62.75000
   0.98834,  70.96000,  59.80000
   0.98371,  70.89000,  62.44000
   0.97826,  70.70000,  61.69000
   0.97097,  71.17000,  60.68000
   0.96708,  71.18000,  62.53000
   0.95229,  71.64000,  61.63000
   0.95456,  71.41000,  61.61000
   0.95758,  71.67000,  61.76000
   0.95761,  71.72000,  61.15000
   0.95704,  71.77000,  61.93000
   0.94751,  71.78000,  61.79000
   0.95210,  71.74000,  60.17000
   0.94902,  71.75000,  60.59000
   0.95179,  71.71000,  58.00000
   0.94844,  71.94000,  61.76000
   0.94072,  71.85000,  61.77000
   0.94525,  71.91000,  60.25000
   0.94449,  71.77000,  57.51000
   0.94072,  71.89000,  61.14000
   0.94376,  71.78000,  58.44000
   0.94809,  71.81000,  59.20000
   0.93502,  71.94000,  59.95000
   0.94386,  71.73000,  60.58000
   0.93563,  71.92000,  61.11000
   0.93376,  72.17000,  56.87000
   0.93772,  71.87000,  60.94000
   0.94478,  71.61000,  57.03000
   0.94134,  71.77000,  59.24000
   0.93566,  71.97000,  58.95000
   0.93364,  72.18000,  61.84000
   0.93516,  71.96000,  58.58000
   0.94179,  71.75000,  60.30000
   0.93720,  72.01000,  61.20000
   0.93009,  72.24000,  61.35000
   0.93726,  71.79000,  61.05000
   0.93295,  72.01000,  59.53000
   0.93315,  71.88000,  60.56000
   0.93150,  72.09000,  59.53000
   0.93411,  71.99000,  59.68000
   0.93432,  71.94000,  59.43000
   0.93258,  72.07000,  59.97000
   0.92974,  72.14000,  53.08000
   0.93277,  72.12000,  56.35000
   0.81317,  75.50000,  65.38000
   0.77383,  76.64000,  65.40000
   0.76865,  76.98000,  65.25000
   0.75631,  77.44000,  65.54000
   0.75545,  77.04000,  63.48000
   0.74964,  77.34000,  65.25000
   0.75339,  77.23000,  64.90000
   0.75114,  77.16000,  65.27000
   0.75928,  77.04000,  63.32000
   0.75512,  76.94000,  64.30000
   0.74845,  77.25000,  65.11000
   0.74472,  77.37000,  64.18000
   0.74947,  77.26000,  63.49000
   0.75030,  77.13000,  64.60000
   0.75023,  77.19000,  64.04000
   0.75357,  77.16000,  64.75000
   0.75698,  77.13000,  64.04000
   0.75072,  77.22000,  64.08000
   0.74891,  77.09000,  62.84000
   0.74930,  77.06000,  63.47000
   0.75049,  77.08000,  61.73000
   0.75029,  76.98000,  64.38000
   0.75478,  77.03000,  63.39000
   0.75148,  77.11000,  63.36000
   0.75751,  76.92000,  64.31000
   0.74836,  77.11000,  64.16000
   0.75576,  76.96000,  63.98000
   0.74925,  77.23000,  63.69000
   0.75795,  76.83000,  63.17000
   0.75382,  77.01000,  61.72000
   0.70550,  78.68000,  65.77000
   0.68694,  79.29000,  65.94000
   0.68683,  79.08000,  65.80000
   0.68577,  79.12000,  65.65000
   0.68449,  79.25000,  64.88000
   0.69032,  78.86000,  65.27000
   0.68973,  78.87000,  65.54000
   0.69294,  78.91000,  65.87000
   0.68994,  78.94000,  65.65000
   0.69003,  79.08000,  64.85000
   0.68155,  79.09000,  65.76000
   0.68726,  78.96000,  65.53000
   0.68785,  78.96000,  65.50000
   0.69135,  78.89000,  65.39000
   0.68953,  79.03000,  64.40000
   0.69341,  78.90000,  64.52000
   0.69251,  78.83000,  65.57000
   0.68964,  78.91000,  65.42000
   0.69517,  78.71000,  65.58000
   0.69379,  78.83000,  63.38000
