   0.77365,  76.00400,  56.77000
   0.77220,  76.30800,  58.99000
   0.76526,  76.33400,  54.92000
   0.76399,  76.23800,  57.70000
   0.75521,  76.41199,  58.79000
   0.74873,  76.82200,  56.87000
   0.74367,  76.89000,  55.57000
   0.73290,  77.17599,  54.93000
   0.73670,  77.01200,  56.73000
   0.73593,  77.11400,  58.66000
   0.73391,  77.21000,  59.60000
   0.71635,  77.64799,  59.50000
   0.71909,  77.70000,  56.45000
   0.70476,  77.89200,  57.85000
   0.69804,  78.23600,  56.65000
   0.70147,  78.10800,  59.00000
   0.70136,  78.15800,  56.40000
   0.68310,  78.50400,  60.65000
   0.69142,  78.44600,  56.12000
   0.67592,  78.85000,  58.83000
   0.67643,  78.75000,  57.35000
   0.67600,  78.87800,  60.17000
   0.68129,  78.50999,  55.53000
   0.44982,  86.07400,  67.50000
   0.37534,  88.90000,  67.56000
   0.35055,  89.59200,  67.95000
   0.33436,  90.03200,  68.05000
   0.31681,  90.57600,  68.15000
   0.30718,  90.85400,  67.75999
   0.29685,  91.14400,  68.10000
   0.28773,  91.35200,  67.82000
   0.28164,  91.81599,  68.02000
   0.27650,  91.71400,  67.77000
   0.27115,  91.85799,  68.00000
   0.26236,  92.20399,  67.93000
   0.25983,  92.31599,  67.91000
   0.25318,  92.57200,  67.52000
   0.24766,  92.64200,  67.43000
   0.24145,  92.71000,  67.55000
   0.23699,  92.92800,  67.81000
   0.23292,  92.99599,  67.43999
   0.23060,  93.19200,  67.49000
   0.22678,  93.36200,  67.46000
   0.22259,  93.41199,  67.30000
   0.21915,  93.49800,  67.35000
   0.21602,  93.56000,  67.34000
   0.21615,  93.47600,  67.29000
   0.21256,  93.65800,  67.29000
   0.20851,  93.75200,  67.00999
   0.20398,  93.90200,  67.34000
   0.20319,  93.81400,  66.98000
   0.19811,  94.07000,  67.04000
   0.19691,  94.09399,  67.14000
   0.19247,  94.41000,  67.13000
   0.19364,  94.19400,  66.95000
   0.19238,  94.27800,  67.09000
   0.18625,  94.43000,  66.85000
   0.18597,  94.46000,  67.06000
   0.18162,  94.59600,  66.54000
   0.18114,  94.53600,  66.89000
   0.17833,  94.67200,  67.04000
   0.17618,  94.71400,  66.85000
   0.17589,  94.84600,  67.27000
   0.16367,  95.27600,  67.25000
   0.15787,  95.56800,  67.36000
   0.15893,  95.52200,  67.34000
   0.15615,  95.60600,  67.53000
   0.15734,  95.59600,  67.27000
   0.15474,  95.60799,  67.40000
   0.15583,  95.53799,  67.37000
   0.15499,  95.64200,  67.36000
   0.15568,  95.60400,  67.47000
   0.15465,  95.64999,  67.41000
   0.15377,  95.78400,  67.18000
   0.15617,  95.59600,  67.43000
   0.15530,  95.58400,  67.40000
   0.15173,  95.62600,  67.25000
   0.15427,  95.64000,  67.43999
   0.15407,  95.69200,  67.17000
   0.15258,  95.71400,  67.36000
   0.15418,  95.59800,  67.31000
   0.15078,  95.81200,  67.29000
   0.15279,  95.64400,  67.43999
   0.15347,  95.65600,  67.21000
   0.15461,  95.59200,  67.27000
   0.15270,  95.70200,  67.31000
   0.15135,  95.74400,  67.30000
   0.15557,  95.46600,  67.39000
   0.15175,  95.69600,  67.34000
   0.15055,  95.78600,  67.28000
   0.15441,  95.61800,  67.38000
   0.15353,  95.71200,  67.35000
   0.15541,  95.55199,  67.45000
   0.15386,  95.59600,  67.18999
   0.15138,  95.79600,  67.38000
   0.15294,  95.71799,  67.37000
   0.15292,  95.76400,  67.25999
   0.15196,  95.72000,  67.20000
   0.15197,  95.66800,  67.17000
   0.15349,  95.65200,  67.38000
   0.15429,  95.67200,  67.33000
   0.15282,  95.74599,  67.27000
  68.15000,  95.69600,  67.32000
